"radar_id","datetime","HGHT","u","v","dens","dd","ff","DBZH","mtr","day_night","date_of_sunset","exclusion_reason"
"searl",2016-10-03 21:00:00,800,,,,,,-4.79223728179932,,"night","20161003","datetime"
"searl",2016-10-03 21:00:00,1000,,,,,,-6.18285799026489,,"night","20161003","datetime"
"searl",2016-10-03 21:00:00,1200,,,,,,-15.01296043396,,"night","20161003","datetime"
"searl",2016-10-03 21:00:00,1400,,,,,,-20.0790557861328,,"night","20161003","datetime"
"searl",2016-10-03 21:00:00,1600,,,,,,-22.5276412963867,,"night","20161003","datetime"
"searl",2016-10-03 21:00:00,1800,,,,,,-29.5666961669922,,"night","20161003","datetime"
"searl",2016-10-03 21:00:00,2000,,,,,,-32.7867279052734,,"night","20161003","datetime"
"searl",2016-10-03 21:00:00,2200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:00:00,2400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:00:00,2600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:00:00,2800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:00:00,3000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:00:00,3200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:00:00,3400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:00:00,3600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:00:00,3800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:00:00,4000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:00:00,4200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:00:00,4400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:00:00,4600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:00:00,4800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:15:00,0,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:15:00,200,,,,,,-6.32460880279541,,"night","20161003","datetime"
"searl",2016-10-03 21:15:00,400,,,,,,-9.78517532348633,,"night","20161003","datetime"
"searl",2016-10-03 21:15:00,600,,,,,,-5.59949207305908,,"night","20161003","datetime"
"searl",2016-10-03 21:15:00,800,,,,,,-5.19483470916748,,"night","20161003","datetime"
"searl",2016-10-03 21:15:00,1000,,,,,,-7.33461618423462,,"night","20161003","datetime"
"searl",2016-10-03 21:15:00,1200,,,,,,-17.3803119659424,,"night","20161003","datetime"
"searl",2016-10-03 21:15:00,1400,,,,,,-21.3654117584229,,"night","20161003","datetime"
"searl",2016-10-03 21:15:00,1600,,,,,,-24.1514835357666,,"night","20161003","datetime"
"searl",2016-10-03 21:15:00,1800,,,,,,-29.371696472168,,"night","20161003","datetime"
"searl",2016-10-03 21:15:00,2000,,,,,,-33.8320350646973,,"night","20161003","datetime"
"searl",2016-10-03 21:15:00,2200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:15:00,2400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:15:00,2600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:15:00,2800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:15:00,3000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:15:00,3200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:15:00,3400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:15:00,3600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:15:00,3800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:15:00,4000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:15:00,4200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:15:00,4400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:15:00,4600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:15:00,4800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:30:00,0,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:30:00,200,,,,,,-4.61832237243652,,"night","20161003","datetime"
"searl",2016-10-03 21:30:00,400,,,,,,-10.117356300354,,"night","20161003","datetime"
"searl",2016-10-03 21:30:00,600,,,,,,-5.94054269790649,,"night","20161003","datetime"
"searl",2016-10-03 21:30:00,800,,,,,,-6.26175880432129,,"night","20161003","datetime"
"searl",2016-10-03 21:30:00,1000,,,,,,-8.60648822784424,,"night","20161003","datetime"
"searl",2016-10-03 21:30:00,1200,,,,,,-18.4853267669678,,"night","20161003","datetime"
"searl",2016-10-03 21:30:00,1400,,,,,,-21.8682956695557,,"night","20161003","datetime"
"searl",2016-10-03 21:30:00,1600,,,,,,-25.7423324584961,,"night","20161003","datetime"
"searl",2016-10-03 21:30:00,1800,,,,,,-32.0450439453125,,"night","20161003","datetime"
"searl",2016-10-03 21:30:00,2000,,,,,,-34.9278373718262,,"night","20161003","datetime"
"searl",2016-10-03 21:30:00,2200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:30:00,2400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:30:00,2600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:30:00,2800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:30:00,3000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:30:00,3200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:30:00,3400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:30:00,3600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:30:00,3800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:30:00,4000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:30:00,4200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:30:00,4400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:30:00,4600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:30:00,4800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:45:00,0,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:45:00,200,,,,,,-3.64092230796814,,"night","20161003","datetime"
"searl",2016-10-03 21:45:00,400,,,,,,-10.294960975647,,"night","20161003","datetime"
"searl",2016-10-03 21:45:00,600,,,,,,-6.78295373916626,,"night","20161003","datetime"
"searl",2016-10-03 21:45:00,800,,,,,,-7.19153499603271,,"night","20161003","datetime"
"searl",2016-10-03 21:45:00,1000,,,,,,-9.28338623046875,,"night","20161003","datetime"
"searl",2016-10-03 21:45:00,1200,,,,,,-19.2037544250488,,"night","20161003","datetime"
"searl",2016-10-03 21:45:00,1400,,,,,,-23.2028369903564,,"night","20161003","datetime"
"searl",2016-10-03 21:45:00,1600,,,,,,-27.8973121643066,,"night","20161003","datetime"
"searl",2016-10-03 21:45:00,1800,,,,,,-34.5003280639648,,"night","20161003","datetime"
"searl",2016-10-03 21:45:00,2000,,,,,,-40.5685424804688,,"night","20161003","datetime"
"searl",2016-10-03 21:45:00,2200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:45:00,2400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:45:00,2600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:45:00,2800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:45:00,3000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:45:00,3200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:45:00,3400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:45:00,3600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:45:00,3800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:45:00,4000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:45:00,4200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:45:00,4400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:45:00,4600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:45:00,4800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:00:00,0,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:00:00,200,,,,,,-4.55717754364014,,"night","20161003","datetime"
"searl",2016-10-03 22:00:00,400,,,,,,-10.7605476379395,,"night","20161003","datetime"
"searl",2016-10-03 22:00:00,600,,,,,,-7.8342399597168,,"night","20161003","datetime"
"searl",2016-10-03 22:00:00,800,,,,,,-7.69611072540283,,"night","20161003","datetime"
"searl",2016-10-03 22:00:00,1000,,,,,,-9.36549282073975,,"night","20161003","datetime"
"searl",2016-10-03 22:00:00,1200,,,,,,-19.3527698516846,,"night","20161003","datetime"
"searl",2016-10-03 22:00:00,1400,,,,,,-23.8841419219971,,"night","20161003","datetime"
"searl",2016-10-03 22:00:00,1600,,,,,,-27.7321701049805,,"night","20161003","datetime"
"searl",2016-10-03 22:00:00,1800,,,,,,-33.7884101867676,,"night","20161003","datetime"
"searl",2016-10-03 22:00:00,2000,,,,,,-34.8306427001953,,"night","20161003","datetime"
"searl",2016-10-03 22:00:00,2200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:00:00,2400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:00:00,2600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:00:00,2800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:00:00,3000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:00:00,3200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:00:00,3400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:00:00,3600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:00:00,3800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:00:00,4000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:00:00,4200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:00:00,4400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:00:00,4600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:00:00,4800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:15:00,0,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:15:00,200,,,,,,-6.08736228942871,,"night","20161003","datetime"
"searl",2016-10-03 22:15:00,400,,,,,,-11.2668018341064,,"night","20161003","datetime"
"searl",2016-10-03 22:15:00,600,,,,,,-8.50632095336914,,"night","20161003","datetime"
"searl",2016-10-03 22:15:00,800,,,,,,-7.48136234283447,,"night","20161003","datetime"
"searl",2016-10-03 22:15:00,1000,,,,,,-8.76988983154297,,"night","20161003","datetime"
"searl",2016-10-03 22:15:00,1200,,,,,,-19.846155166626,,"night","20161003","datetime"
"searl",2016-10-03 22:15:00,1400,,,,,,-25.4338397979736,,"night","20161003","datetime"
"searl",2016-10-03 22:15:00,1600,,,,,,-30.7729835510254,,"night","20161003","datetime"
"searl",2016-10-03 22:15:00,1800,,,,,,-36.7714157104492,,"night","20161003","datetime"
"searl",2016-10-03 22:15:00,2000,,,,,,-41.1708946228027,,"night","20161003","datetime"
"searl",2016-10-03 22:15:00,2200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:15:00,2400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:15:00,2600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:15:00,2800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:15:00,3000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:15:00,3200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:15:00,3400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:15:00,3600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:15:00,3800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:15:00,4000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:15:00,4200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:15:00,4400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:15:00,4600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:15:00,4800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:30:00,0,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:30:00,200,,,,,,-7.12536907196045,,"night","20161003","datetime"
"searl",2016-10-03 22:30:00,400,,,,,,-12.1401987075806,,"night","20161003","datetime"
"searl",2016-10-03 22:30:00,600,,,,,,-8.91892051696777,,"night","20161003","datetime"
"searl",2016-10-03 22:30:00,800,,,,,,-7.46958589553833,,"night","20161003","datetime"
"searl",2016-10-03 22:30:00,1000,,,,,,-9.09284019470215,,"night","20161003","datetime"
"searl",2016-10-03 22:30:00,1200,,,,,,-19.567268371582,,"night","20161003","datetime"
"searl",2016-10-03 22:30:00,1400,,,,,,-27.3456783294678,,"night","20161003","datetime"
"searl",2016-10-03 22:30:00,1600,,,,,,-31.6400814056396,,"night","20161003","datetime"
"searl",2016-10-03 22:30:00,1800,,,,,,-35.7311859130859,,"night","20161003","datetime"
"searl",2016-10-03 22:30:00,2000,,,,,,-43.5233917236328,,"night","20161003","datetime"
"searl",2016-10-03 22:30:00,2200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:30:00,2400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:30:00,2600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:30:00,2800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:30:00,3000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:30:00,3200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:30:00,3400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:30:00,3600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:30:00,3800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:30:00,4000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:30:00,4200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:30:00,4400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:30:00,4600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:30:00,4800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:45:00,0,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:45:00,200,,,,,,-5.27586841583252,,"night","20161003","datetime"
"searl",2016-10-03 22:45:00,400,,,,,,-12.6809005737305,,"night","20161003","datetime"
"searl",2016-10-03 22:45:00,600,,,,,,-9.1241340637207,,"night","20161003","datetime"
"searl",2016-10-03 22:45:00,800,,,,,,-7.56934499740601,,"night","20161003","datetime"
"searl",2016-10-03 22:45:00,1000,,,,,,-9.56141090393066,,"night","20161003","datetime"
"searl",2016-10-03 22:45:00,1200,,,,,,-20.7092247009277,,"night","20161003","datetime"
"searl",2016-10-03 22:45:00,1400,,,,,,-27.3245906829834,,"night","20161003","datetime"
"searl",2016-10-03 22:45:00,1600,,,,,,-31.9669132232666,,"night","20161003","datetime"
"searl",2016-10-03 22:45:00,1800,,,,,,-40.5534629821777,,"night","20161003","datetime"
"searl",2016-10-03 22:45:00,2000,,,,,,-42.4665184020996,,"night","20161003","datetime"
"searl",2016-10-03 22:45:00,2200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:45:00,2400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:45:00,2600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:45:00,2800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:45:00,3000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:45:00,3200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:45:00,3400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:45:00,3600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:45:00,3800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:45:00,4000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:45:00,4200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:45:00,4400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:45:00,4600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 22:45:00,4800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:00:00,0,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:00:00,200,,,,,,-3.2343156337738,,"night","20161003","datetime"
"searl",2016-10-03 23:00:00,400,,,,,,-12.305196762085,,"night","20161003","datetime"
"searl",2016-10-03 23:00:00,600,,,,,,-8.54878234863281,,"night","20161003","datetime"
"searl",2016-10-03 23:00:00,800,,,,,,-7.80603837966919,,"night","20161003","datetime"
"searl",2016-10-03 23:00:00,1000,,,,,,-10.7608995437622,,"night","20161003","datetime"
"searl",2016-10-03 23:00:00,1200,,,,,,-21.3939151763916,,"night","20161003","datetime"
"searl",2016-10-03 23:00:00,1400,,,,,,-29.7122020721436,,"night","20161003","datetime"
"searl",2016-10-03 23:00:00,1600,,,,,,-34.7538223266602,,"night","20161003","datetime"
"searl",2016-10-03 23:00:00,1800,,,,,,-40.663761138916,,"night","20161003","datetime"
"searl",2016-10-03 23:00:00,2000,,,,,,-42.3839721679688,,"night","20161003","datetime"
"searl",2016-10-03 23:00:00,2200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:00:00,2400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:00:00,2600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:00:00,2800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:00:00,3000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:00:00,3200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:00:00,3400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:00:00,3600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:00:00,3800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:00:00,4000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:00:00,4200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:00:00,4400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:00:00,4600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:00:00,4800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:15:00,0,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:15:00,200,,,,,,-3.72086215019226,,"night","20161003","datetime"
"searl",2016-10-03 23:15:00,400,,,,,,-11.1465139389038,,"night","20161003","datetime"
"searl",2016-10-03 23:15:00,600,,,,,,-8.46499824523926,,"night","20161003","datetime"
"searl",2016-10-03 23:15:00,800,,,,,,-8.56291961669922,,"night","20161003","datetime"
"searl",2016-10-03 23:15:00,1000,,,,,,-10.4548091888428,,"night","20161003","datetime"
"searl",2016-10-03 23:15:00,1200,,,,,,-20.9784107208252,,"night","20161003","datetime"
"searl",2016-10-03 23:15:00,1400,,,,,,-29.1978816986084,,"night","20161003","datetime"
"searl",2016-10-03 23:15:00,1600,,,,,,-37.7527160644531,,"night","20161003","datetime"
"searl",2016-10-03 23:15:00,1800,,,,,,-41.9250564575195,,"night","20161003","datetime"
"searl",2016-10-03 23:15:00,2000,,,,,,-48.9255218505859,,"night","20161003","datetime"
"searl",2016-10-03 23:15:00,2200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:15:00,2400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:15:00,2600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:15:00,2800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:15:00,3000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:15:00,3200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:15:00,3400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:15:00,3600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:15:00,3800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:15:00,4000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:15:00,4200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:15:00,4400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:15:00,4600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:15:00,4800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:30:00,0,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:30:00,200,,,,,,-6.20456838607788,,"night","20161003","datetime"
"searl",2016-10-03 23:30:00,400,,,,,,-10.6281433105469,,"night","20161003","datetime"
"searl",2016-10-03 23:30:00,600,,,,,,-8.45212364196777,,"night","20161003","datetime"
"searl",2016-10-03 23:30:00,800,,,,,,-8.77472591400146,,"night","20161003","datetime"
"searl",2016-10-03 23:30:00,1000,,,,,,1.36611270904541,,"night","20161003","datetime"
"searl",2016-10-03 23:30:00,1200,,,,,,-21.9330863952637,,"night","20161003","datetime"
"searl",2016-10-03 23:30:00,1400,,,,,,-32.4268531799316,,"night","20161003","datetime"
"searl",2016-10-03 23:30:00,1600,,,,,,-12.3427934646606,,"night","20161003","datetime"
"searl",2016-10-03 23:30:00,1800,,,,,,-46.2068023681641,,"night","20161003","datetime"
"searl",2016-10-03 23:30:00,2000,,,,,,-48.1390609741211,,"night","20161003","datetime"
"searl",2016-10-03 23:30:00,2200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:30:00,2400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:30:00,2600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:30:00,2800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:30:00,3000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:30:00,3200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:30:00,3400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:30:00,3600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:30:00,3800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:30:00,4000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:30:00,4200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:30:00,4400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:30:00,4600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:30:00,4800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:45:00,0,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:45:00,200,,,,,,-4.5475287437439,,"night","20161003","datetime"
"searl",2016-10-03 23:45:00,400,,,,,,-9.26275253295898,,"night","20161003","datetime"
"searl",2016-10-03 23:45:00,600,,,,,,-6.79121208190918,,"night","20161003","datetime"
"searl",2016-10-03 23:45:00,800,,,,,,-8.99254512786865,,"night","20161003","datetime"
"searl",2016-10-03 23:45:00,1000,,,,,,-11.660849571228,,"night","20161003","datetime"
"searl",2016-10-03 23:45:00,1200,,,,,,-9.03755855560303,,"night","20161003","datetime"
"searl",2016-10-03 23:45:00,1400,,,,,,-31.7498893737793,,"night","20161003","datetime"
"searl",2016-10-03 23:45:00,1600,,,,,,-39.0313529968262,,"night","20161003","datetime"
"searl",2016-10-03 23:45:00,1800,,,,,,-43.8966026306152,,"night","20161003","datetime"
"searl",2016-10-03 23:45:00,2000,,,,,,-36.5649566650391,,"night","20161003","datetime"
"searl",2016-10-03 23:45:00,2200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:45:00,2400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:45:00,2600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:45:00,2800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:45:00,3000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:45:00,3200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:45:00,3400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:45:00,3600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:45:00,3800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:45:00,4000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:45:00,4200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:45:00,4400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:45:00,4600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 23:45:00,4800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-04 00:00:00,0,,,,,,,,"night","20161003","height"
"searl",2016-10-04 00:00:00,200,-8.45799255371094,-5.62414121627808,6.03990316390991,236.378082275391,10.1571950912476,-4.27663993835449,44.170901833015,"night","20161003",
"searl",2016-10-04 00:00:00,400,-16.8441467285156,-11.2941246032715,3.38636374473572,236.157852172852,20.280101776123,-9.6936206817627,49.4465770038337,"night","20161003",
"searl",2016-10-04 00:00:00,600,-17.6865005493164,-13.8304929733276,4.64710521697998,231.975296020508,22.4520568847656,-8.31913185119629,75.1226908904104,"night","20161003",
"searl",2016-10-04 00:00:00,800,-17.7846508026123,-15.3665361404419,2.81195092201233,229.171875,23.5037059783936,-10.5008792877197,47.5857127415883,"night","20161003",
"searl",2016-10-04 00:00:00,1000,-16.8837242126465,-16.1481609344482,1.26809310913086,226.275665283203,23.3628597259521,-13.9594449996948,21.330922628211,"night","20161003",
"searl",2016-10-04 00:00:00,1200,-15.1385431289673,-15.7513389587402,0.118968337774277,223.863510131836,21.8467426300049,-24.2366428375244,1.87133087266136,"night","20161003",
"searl",2016-10-04 00:00:00,1400,-14.3472337722778,-14.7920246124268,0.0220123510807753,224.12548828125,20.6069679260254,-31.5642929077148,0.326597625142521,"night","20161003",
"searl",2016-10-04 00:00:00,1600,,,0,,,-38.4583396911621,,"night","20161003",
"searl",2016-10-04 00:00:00,1800,,,0,,,-43.8882942199707,,"night","20161003",
"searl",2016-10-04 00:00:00,2000,,,0,,,-39.0083389282227,,"night","20161003",
"searl",2016-10-04 00:00:00,2200,,,,,,,,"night","20161003","height"
"searl",2016-10-04 00:00:00,2400,,,,,,,,"night","20161003","height"
"searl",2016-10-04 00:00:00,2600,,,,,,,,"night","20161003","height"
"searl",2016-10-04 00:00:00,2800,,,,,,,,"night","20161003","height"
"searl",2016-10-04 00:00:00,3000,,,,,,,,"night","20161003","height"
"searl",2016-10-04 00:00:00,3200,,,,,,,,"night","20161003","height"
"searl",2016-10-04 00:00:00,3400,,,,,,,,"night","20161003","height"
"searl",2016-10-04 00:00:00,3600,,,,,,,,"night","20161003","height"
"searl",2016-10-04 00:00:00,3800,,,,,,,,"night","20161003","height"
"searl",2016-10-04 00:15:00,0,,,,,,,,"night","20161003","height"
"searl",2016-10-04 00:15:00,200,-9.52099514007568,-5.4830265045166,3.33532309532166,240.062866210938,10.9869432449341,-5.0741982460022,26.3844039973082,"night","20161003",
"searl",2016-10-04 00:15:00,400,-16.6936664581299,-11.2996768951416,3.49246621131897,235.906555175781,20.1584033966064,-9.5596342086792,50.6898307704856,"night","20161003",
"searl",2016-10-04 00:15:00,600,-17.6679191589355,-13.6982736587524,3.94432973861694,232.212890625,22.356164932251,-9.03122425079346,63.489662052266,"night","20161003",
"searl",2016-10-04 00:15:00,800,-17.588191986084,-15.1725206375122,2.25526785850525,229.217178344727,23.2282123565674,-11.4589757919312,37.7178053315766,"night","20161003",
